MONATE_SEIT_EINFUEHRUNG_PROGRAMM_KOHORTE,KOHORTE,KOHORTENGROESSE,KOHORTENGROESSE_KUMULIERT,BEVOELKERUNGSANTEIL_KUMULIERT_KOHORTE_UNTER_20,BEVOELKERUNGSANTEIL_KUMULIERT_KOHORTE_20-29,BEVOELKERUNGSANTEIL_KUMULIERT_KOHORTE_30-39,BEVOELKERUNGSANTEIL_KUMULIERT_KOHORTE_40-49,BEVOELKERUNGSANTEIL_KUMULIERT_KOHORTE_50-59,BEVOELKERUNGSANTEIL_KUMULIERT_KOHORTE_60-69,BEVOELKERUNGSANTEIL_KUMULIERT_KOHORTE_70-79,BEVOELKERUNGSANTEIL_KUMULIERT_KOHORTE_80_ODER_AELTER,MONAT,ERSTER_MONAT_KOHORTE_FG,MONATE_SEIT_EXISTENZ_KOHORTE,IDENTIFIZIERTE_KUNDEN,RETENTIONRATE,ANZ_BONS,ABVERKAUF,UMSATZ,RABATT,RABATT_PROZENTUAL_VON_UMSATZ,EINGELOESTE_COUPONS
1,201803,100.000000,100.000000,0,0,0.000589683239,0.0005654377013,0.0003676465182,0.0006174446641,0.000130986921,0.0002296917995,202211,0,57,66.666700,66.666700,277.777800,6063.07407407400,10237.666666666700,-326.91240740700,-3.19323160300,251.851900
1,201803,100.000000,100.000000,0,0,0.000589683239,0.0005654377013,0.0003676465182,0.0006174446641,0.000130986921,0.0002296917995,202212,0,58,62.963000,62.963000,266.666700,5603.64814814800,8309.814814814800,-282.99425925900,-3.40554230800,237.037000
1,201803,100.000000,100.000000,0,0,0.000589683239,0.0005654377013,0.0003676465182,0.0006174446641,0.000130986921,0.0002296917995,202301,0,59,62.963000,62.963000,259.259300,4932.09629629600,8468.666666666700,-272.09303703700,-3.21293832600,229.629600
1,201803,100.000000,100.000000,0,0,0.000589683239,0.0005654377013,0.0003676465182,0.0006174446641,0.000130986921,0.0002296917995,202302,0,60,51.851900,51.851900,248.148100,4797.61481481500,8989.407407407400,-307.13266666700,-3.41660637600,192.592600
1,201803,100.000000,100.000000,0,0,0.000589683239,0.0005654377013,0.0003676465182,0.0006174446641,0.000130986921,0.0002296917995,202303,0,61,66.666700,66.666700,318.518500,6166.73333333300,11626.666666666700,-224.08270370400,-1.92731683200,229.629600
2,201804,366.666700,466.666700,0,0.0002615151666,0.00311689712,0.002584858063,0.002279408413,0.001955241436,0.0003929607629,0.0002296917995,201804,1,1,366.666700,100.000000,392.592600,42734.78148148100,23456.370370370400,-386.51844444400,-1.64781864500,288.888900
2,201804,366.666700,466.666700,0,0.0002615151666,0.00311689712,0.002584858063,0.002279408413,0.001955241436,0.0003929607629,0.0002296917995,201805,0,2,14.814800,4.040400,14.814800,1106.88888888900,1093.185185185200,-4.60155555600,-0.42093102000,7.407400
2,201804,366.666700,466.666700,0,0.0002615151666,0.00311689712,0.002584858063,0.002279408413,0.001955241436,0.0003929607629,0.0002296917995,201806,0,3,14.814800,4.040400,14.814800,1110.60000000000,858.555555555600,-0.94277777800,-0.10980975800,3.703700
2,201804,366.666700,466.666700,0,0.0002615151666,0.00311689712,0.002584858063,0.002279408413,0.001955241436,0.0003929607629,0.0002296917995,201807,0,4,14.814800,4.040400,14.814800,1257.71111111100,915.185185185200,-3.08644444400,-0.33724807800,3.703700
2,201804,366.666700,466.666700,0,0.0002615151666,0.00311689712,0.002584858063,0.002279408413,0.001955241436,0.0003929607629,0.0002296917995,201808,0,5,85.185200,23.232300,92.592600,11103.40370370400,5736.185185185200,-48.06611111100,-0.83794559600,103.703700
