MONATE_SEIT_EINFUEHRUNG_PROGRAMM_KOHORTE,MONAT,KOHORTE,ERSTER_MONAT_KOHORTE_FG,MONATE_SEIT_EXISTENZ_KOHORTE,KOHORTENGROESSE_INDEXIERT,KOHORTENGROESSE_KUMULIERT_INDEXIERT,IDENTIFIZIERTE_KUNDEN_INDEXIERT,RETENTIONRATE,UMSATZ_INDEXIERT,MONATLICHER_UMSATZ_INDEXIERT,UMSATZANTEIL_KOHORTE,ANZ_BONS_INDEXIERT,ABVERKAUF_INDEXIERT,RABATT_INDEXIERT,FREQUENZ_INDEXIERT,DURCHSCHNITTSBON_INDEXIERT,STUECKBON_INDEXIERT,UMSATZ_JE_KUNDE_INDEXIERT,ABVERKAUF_JE_KUNDE_INDEXIERT,RABATT_JE_KUNDE_INDEXIERT
14,201610,201512,0,10,22.41,176.56,9.74,43.435500,15.05,197.33,0.001292541300,16.43,13.28,32.92,168.71,91.64,80.87,154.60,136.44,338.10
14,201611,201512,0,11,22.41,176.56,10.10,45.071500,15.61,193.64,0.001365900800,16.47,13.31,59.02,163.04,94.76,80.78,154.50,131.71,584.19
14,201612,201512,0,12,22.41,176.56,10.54,47.042900,18.90,237.22,0.001349781300,17.34,15.03,53.12,164.42,108.99,86.71,179.20,142.57,503.82
14,201701,201512,0,13,22.41,176.56,9.81,43.771000,15.36,202.51,0.001285021400,15.14,12.67,27.22,154.33,101.42,83.70,156.53,129.18,277.47
14,201702,201512,0,14,22.41,176.56,10.00,44.600700,15.92,194.83,0.001384510100,15.98,13.41,44.35,159.84,99.62,83.90,159.23,134.10,443.67
14,201703,201512,0,15,22.41,176.56,10.27,45.836500,18.09,245.71,0.001247591000,18.13,15.01,50.35,176.43,99.80,82.80,176.08,146.08,490.06
14,201704,201512,0,16,22.41,176.56,9.85,43.959300,15.75,210.78,0.001266047200,16.02,13.24,36.20,162.55,98.32,82.67,159.83,134.38,367.41
14,201705,201512,0,17,22.41,176.56,9.47,42.235000,16.72,235.78,0.001202019300,16.93,14.14,25.65,178.82,98.80,83.52,176.67,149.34,270.91
14,201706,201512,0,18,22.41,176.56,9.44,42.099700,16.13,222.73,0.001227355600,16.34,14.04,27.30,173.14,98.74,85.91,170.96,148.74,289.30
14,201707,201512,0,19,22.41,176.56,9.25,41.258200,15.32,220.90,0.001175471700,15.82,13.83,28.04,171.07,96.86,87.42,165.70,149.55,303.22
14,201708,201512,0,20,22.41,176.56,8.98,40.063600,14.70,211.60,0.001177514800,15.03,12.93,19.80,167.35,97.84,86.05,163.74,144.00,220.54
15,201601,201601,1,0,21.36,180.81,21.36,100.000000,20.93,151.10,0.002347005500,19.96,16.88,18.33,93.46,104.83,84.55,97.98,79.02,85.84
15,201602,201601,0,1,21.36,180.81,12.90,60.377900,18.83,138.42,0.002305494800,19.69,15.26,22.18,152.65,95.66,77.51,146.03,118.31,171.99
15,201603,201601,0,2,21.36,180.81,12.13,56.790000,18.65,171.54,0.001842004700,19.63,15.13,17.79,161.85,94.98,77.09,153.73,124.77,146.70
15,201604,201601,0,3,21.36,180.81,11.26,52.695600,17.43,172.53,0.001711968000,17.97,14.12,21.63,159.67,96.99,78.60,154.86,125.49,192.15
15,201605,201601,0,4,21.36,180.81,10.64,49.805500,16.85,183.72,0.001554263400,17.82,14.07,19.46,167.51,94.56,78.97,158.40,132.28,182.90
15,201606,201601,0,5,21.36,180.81,10.61,49.669600,16.55,182.30,0.001538581300,17.39,14.24,23.31,163.89,95.20,81.90,156.02,134.22,219.76
15,201607,201601,0,6,21.36,180.81,10.22,47.854000,16.33,191.25,0.001447118600,16.99,14.79,21.32,166.18,96.15,87.05,159.79,144.67,208.56
15,201608,201601,0,7,21.36,180.81,9.68,45.322100,14.40,174.95,0.001394905800,15.32,12.96,20.46,158.24,94.01,84.63,148.77,133.92,211.40
15,201609,201601,0,8,21.36,180.81,9.41,44.062200,14.04,168.55,0.001411920500,15.78,12.63,27.50,167.69,88.98,80.05,149.22,134.25,292.16
15,201610,201601,0,9,21.36,180.81,10.05,47.069700,15.61,197.33,0.001340120400,16.99,14.02,33.83,168.95,91.88,82.52,155.22,139.41,336.47
15,201611,201601,0,10,21.36,180.81,10.31,48.267800,16.03,193.64,0.001402593300,17.09,13.86,59.73,165.79,93.77,81.09,155.46,134.44,579.40
15,201612,201601,0,11,21.36,180.81,10.80,50.577400,18.69,237.22,0.001334914200,17.46,15.04,52.21,161.67,107.00,86.14,172.98,139.25,483.26
15,201701,201601,0,12,21.36,180.81,10.07,47.168500,16.26,202.51,0.001360965800,15.70,13.44,28.61,155.83,103.60,85.59,161.44,133.38,284.02
15,201702,201601,0,13,21.36,180.81,10.30,48.243100,16.22,194.83,0.001410700500,16.43,13.85,45.00,159.47,98.70,84.28,157.41,134.41,436.69
15,201703,201601,0,14,21.36,180.81,10.69,50.071000,18.71,245.71,0.001290081500,18.75,15.70,50.03,175.32,99.77,83.75,174.91,146.83,467.79
15,201704,201601,0,15,21.36,180.81,10.17,47.619300,16.24,210.78,0.001305777500,16.64,13.82,36.98,163.56,97.64,83.10,159.69,135.91,363.54
15,201705,201601,0,16,21.36,180.81,9.75,45.637000,16.94,235.78,0.001217230200,17.12,14.54,25.39,175.66,98.91,84.93,173.75,149.18,260.48
15,201706,201601,0,17,21.36,180.81,9.71,45.470300,16.35,222.73,0.001243658300,16.52,14.51,27.08,170.10,98.95,87.80,168.31,149.36,278.78
15,201707,201601,0,18,21.36,180.81,9.40,44.019000,15.66,220.90,0.001201221200,16.04,14.41,27.37,170.65,97.60,89.79,166.55,153.22,291.12
15,201708,201601,0,19,21.36,180.81,9.16,42.901300,14.70,211.60,0.001177423400,15.31,13.15,20.26,167.05,96.05,85.91,160.45,143.50,221.12
16,201602,201602,1,0,24.85,185.75,24.85,100.000000,23.76,138.42,0.002908740600,24.38,18.79,33.20,98.11,97.45,77.06,95.60,75.61,133.59
16,201603,201602,0,1,24.85,185.75,15.29,61.530700,22.07,171.54,0.002179646600,25.11,17.82,22.45,164.23,87.86,70.97,144.30,116.55,146.84
16,201604,201602,0,2,24.85,185.75,13.66,54.954600,20.28,172.53,0.001991554100,21.96,16.40,25.27,160.79,92.34,74.67,148.47,120.06,185.02
16,201605,201602,0,3,24.85,185.75,12.74,51.271200,19.46,183.72,0.001794842700,21.80,16.30,23.97,171.11,89.25,74.78,152.72,127.95,188.09
16,201606,201602,0,4,24.85,185.75,12.55,50.517500,19.12,182.30,0.001777550300,20.87,16.40,28.15,166.25,91.62,78.58,152.32,130.64,224.22
16,201607,201602,0,5,24.85,185.75,12.15,48.898700,18.79,191.25,0.001664942500,20.23,16.90,26.61,166.46,92.90,83.53,154.63,139.05,219.00
16,201608,201602,0,6,24.85,185.75,11.45,46.080400,16.19,174.95,0.001568573700,18.00,14.65,24.69,157.18,89.97,81.41,141.41,127.96,215.56
16,201609,201602,0,7,24.85,185.75,11.19,45.013500,15.85,168.55,0.001593682200,18.77,14.29,32.10,167.83,84.43,76.12,141.70,127.75,286.98
16,201610,201602,0,8,24.85,185.75,11.88,47.789400,17.80,197.33,0.001528762900,20.22,15.95,40.40,170.23,88.06,78.90,149.90,134.31,340.15
16,201611,201602,0,9,24.85,185.75,12.21,49.126900,18.14,193.64,0.001587417500,20.18,15.69,69.77,165.28,89.89,77.77,148.58,128.54,571.45
16,201612,201602,0,10,24.85,185.75,12.48,50.204300,21.23,237.22,0.001516545700,20.54,17.21,59.28,164.64,103.35,83.78,170.16,137.94,475.11
16,201701,201602,0,11,24.85,185.75,11.73,47.189600,18.04,202.51,0.001509210900,18.22,14.91,33.02,155.40,98.97,81.83,153.79,127.17,281.52
16,201702,201602,0,12,24.85,185.75,11.98,48.192800,18.59,194.83,0.001616726800,19.40,15.80,55.59,161.99,95.81,81.43,155.20,131.91,464.12
16,201703,201602,0,13,24.85,185.75,12.41,49.944300,21.51,245.71,0.001483577000,22.32,17.96,59.74,179.86,96.36,80.47,173.31,144.73,481.27
16,201704,201602,0,14,24.85,185.75,11.75,47.263900,18.47,210.78,0.001485050600,19.52,15.75,43.93,166.16,94.65,80.71,157.27,134.10,374.03
16,201705,201602,0,15,24.85,185.75,11.26,45.321400,19.27,235.78,0.001384680000,20.22,16.58,29.64,179.48,95.31,82.03,171.06,147.22,263.11
16,201706,201602,0,16,24.85,185.75,11.32,45.549600,18.72,222.73,0.001424096000,19.46,16.67,32.28,171.90,96.19,85.65,165.35,147.23,285.17
16,201707,201602,0,17,24.85,185.75,10.81,43.495600,17.93,220.90,0.001375442200,18.75,16.42,32.07,173.45,95.63,87.58,165.87,151.90,296.64
16,201708,201602,0,18,24.85,185.75,10.68,42.986000,17.08,211.60,0.001367685900,18.06,15.23,22.97,169.04,94.57,84.33,159.87,142.54,215.04
17,201603,201603,1,0,24.51,190.63,24.51,100.000000,22.74,171.54,0.002246698000,23.16,18.00,24.66,94.46,98.21,77.71,92.78,73.41,100.61
17,201604,201603,0,1,24.51,190.63,14.05,57.293500,19.37,172.53,0.001902451100,21.15,15.65,21.96,150.56,91.60,73.99,137.91,111.40,156.36
17,201605,201603,0,2,24.51,190.63,12.74,51.950500,18.43,183.72,0.001699784000,20.41,15.46,20.22,160.30,90.27,75.72,144.71,121.38,158.76
17,201606,201603,0,3,24.51,190.63,12.32,50.255600,17.92,182.30,0.001666015300,19.82,15.47,25.35,160.88,90.43,78.03,145.48,125.54,205.74
17,201607,201603,0,4,24.51,190.63,11.93,48.684400,17.40,191.25,0.001541816800,18.64,15.72,23.04,156.15,93.37,84.34,145.80,131.69,193.07
17,201608,201603,0,5,24.51,190.63,10.87,44.336800,14.83,174.95,0.001436642000,16.42,13.39,20.89,151.11,90.31,81.53,136.46,123.20,192.23
17,201609,201603,0,6,24.51,190.63,10.84,44.223800,14.81,168.55,0.001489266300,17.59,13.56,29.65,162.30,84.19,77.05,136.64,125.06,273.54
17,201610,201603,0,7,24.51,190.63,11.49,46.881900,16.47,197.33,0.001414000900,18.78,14.84,36.36,163.43,87.66,79.03,143.27,129.16,316.36
17,201611,201603,0,8,24.51,190.63,11.65,47.522200,16.71,193.64,0.001462217000,18.39,14.47,63.21,157.88,90.85,78.66,143.43,124.19,542.55
17,201612,201603,0,9,24.51,190.63,11.97,48.845800,19.47,237.22,0.001390769500,18.84,15.74,54.03,157.31,103.36,83.58,162.59,131.49,451.21
17,201701,201603,0,10,24.51,190.63,11.12,45.369900,16.32,202.51,0.001365203300,16.53,13.65,28.96,148.60,98.72,82.58,146.69,122.71,260.37
17,201702,201603,0,11,24.51,190.63,11.40,46.510600,16.97,194.83,0.001475523900,17.44,14.40,47.99,152.92,97.30,82.59,148.79,126.30,420.90
17,201703,201603,0,12,24.51,190.63,11.87,48.420800,19.57,245.71,0.001349786000,20.10,16.33,52.06,169.35,97.36,81.25,164.89,137.60,438.57
17,201704,201603,0,13,24.51,190.63,11.26,45.945700,16.79,210.78,0.001350136600,17.68,14.33,38.05,157.00,94.97,81.03,149.11,127.22,337.80
17,201705,201603,0,14,24.51,190.63,10.59,43.185400,17.65,235.78,0.001268558300,18.26,15.15,26.51,172.45,96.68,82.99,166.73,143.12,250.43
17,201706,201603,0,15,24.51,190.63,10.61,43.293000,16.81,222.73,0.001279278900,17.55,15.00,28.08,165.35,95.82,85.46,158.43,141.30,264.59
17,201707,201603,0,16,24.51,190.63,10.28,41.931700,15.96,220.90,0.001223963200,16.69,14.58,27.96,162.39,95.59,87.32,155.22,141.79,272.05
17,201708,201603,0,17,24.51,190.63,10.18,41.506600,15.46,211.60,0.001238081500,16.23,13.78,21.03,159.55,95.23,84.88,151.94,135.43,206.71
18,201604,201604,1,0,21.59,194.92,21.59,100.000000,20.92,172.53,0.002054469300,20.77,16.28,35.31,96.18,100.71,78.36,96.87,75.37,163.51
18,201605,201604,0,1,21.59,194.92,12.19,56.459600,17.56,183.72,0.001619439700,19.78,14.69,19.85,162.25,88.76,74.25,144.01,120.48,162.80
18,201606,201604,0,2,21.59,194.92,11.61,53.765800,16.27,182.30,0.001512390400,17.79,13.89,22.44,153.19,91.48,78.10,140.14,119.64,193.31
18,201607,201604,0,3,21.59,194.92,10.85,50.229100,15.84,191.25,0.001403748900,16.96,14.17,20.98,156.35,93.42,83.56,146.07,130.64,193.42
18,201608,201604,0,4,21.59,194.92,9.98,46.215900,13.57,174.95,0.001314704400,14.81,12.12,20.01,148.41,91.64,81.84,136.01,121.46,200.49
18,201609,201604,0,5,21.59,194.92,9.74,45.104100,13.03,168.55,0.001309914500,15.41,11.87,25.08,158.20,84.56,77.01,133.77,121.83,257.49
18,201610,201604,0,6,21.59,194.92,10.28,47.620800,14.34,197.33,0.001231228900,16.15,12.81,32.02,157.03,88.79,79.34,139.43,124.59,311.38
18,201611,201604,0,7,21.59,194.92,10.30,47.712400,14.33,193.64,0.001253672000,15.94,12.34,56.54,154.68,89.89,77.41,139.05,119.73,548.73
18,201612,201604,0,8,21.59,194.92,10.70,49.538800,16.79,237.22,0.001199701300,16.38,13.56,46.42,153.14,102.52,82.80,157.00,126.81,433.97
18,201701,201604,0,9,21.59,194.92,9.78,45.281300,14.01,202.51,0.001172267700,14.30,11.58,24.73,146.20,98.00,81.00,143.27,118.42,252.89
18,201702,201604,0,10,21.59,194.92,10.02,46.411300,14.60,194.83,0.001269807600,15.24,12.46,40.00,152.03,95.82,81.79,145.68,124.34,399.08
18,201703,201604,0,11,21.59,194.92,10.51,48.683600,16.84,245.71,0.001161625400,17.72,14.07,46.14,168.54,95.07,79.41,160.22,133.83,438.94
18,201704,201604,0,12,21.59,194.92,10.03,46.441900,14.66,210.78,0.001178400400,15.58,12.47,32.91,155.40,94.05,80.01,146.16,124.34,328.14
18,201705,201604,0,13,21.59,194.92,9.76,45.208000,15.62,235.78,0.001122586200,16.49,13.40,24.09,168.89,94.74,81.25,160.00,137.22,246.78
18,201706,201604,0,14,21.59,194.92,9.60,44.450600,15.17,222.73,0.001153788000,15.69,13.43,24.83,163.43,96.68,85.61,157.99,139.91,258.68
18,201707,201604,0,15,21.59,194.92,9.26,42.899000,14.48,220.90,0.001111053500,15.24,13.24,25.59,164.56,95.01,86.87,156.35,142.95,276.29
18,201708,201604,0,16,21.59,194.92,9.03,41.830100,13.73,211.60,0.001099238900,14.45,12.29,18.54,159.94,95.01,85.10,151.96,136.10,205.25
19,201605,201605,1,0,19.80,198.86,19.80,100.000000,18.58,183.72,0.001713889200,19.13,15.26,22.43,96.62,97.14,79.80,93.85,77.10,113.27
19,201606,201605,0,1,19.80,198.86,11.51,58.134600,15.86,182.30,0.001473850700,18.00,13.60,21.37,156.36,88.10,75.55,137.76,118.14,185.64
19,201607,201605,0,2,19.80,198.86,10.39,52.478300,14.69,191.25,0.001301193100,16.08,13.28,18.77,154.80,91.31,82.59,141.34,127.84,180.67
19,201608,201605,0,3,19.80,198.86,9.54,48.194500,12.63,174.95,0.001222878300,14.34,11.38,16.60,150.27,88.05,79.33,132.31,119.21,173.95
19,201609,201605,0,4,19.80,198.86,9.01,45.489700,11.89,168.55,0.001195794400,14.26,10.76,20.35,158.30,83.43,75.44,132.06,119.42,225.90
19,201610,201605,0,5,19.80,198.86,9.41,47.535000,13.22,197.33,0.001135212800,15.04,11.89,26.65,159.84,87.88,79.05,140.47,126.35,283.22
19,201611,201605,0,6,19.80,198.86,9.33,47.148600,12.99,193.64,0.001136854700,14.40,11.26,44.66,154.29,90.20,78.15,139.17,120.59,478.43
19,201612,201605,0,7,19.80,198.86,9.45,47.734800,14.70,237.22,0.001049844800,14.27,11.90,39.11,151.03,102.97,83.35,155.51,125.88,413.84
19,201701,201605,0,8,19.80,198.86,8.72,44.024000,12.51,202.51,0.001046547100,12.62,10.40,20.83,144.80,99.09,82.38,143.49,119.30,238.98
19,201702,201605,0,9,19.80,198.86,9.05,45.716200,12.84,194.83,0.001117068300,13.36,10.96,34.05,147.55,96.17,82.09,141.90,121.13,376.19
19,201703,201605,0,10,19.80,198.86,9.45,47.721500,15.08,245.71,0.001040235400,15.62,12.71,37.13,165.31,96.57,81.35,159.64,134.48,392.96
19,201704,201605,0,11,19.80,198.86,9.02,45.543000,13.50,210.78,0.001085402900,14.24,11.41,29.59,157.90,94.82,80.16,149.73,126.57,328.19
19,201705,201605,0,12,19.80,198.86,8.85,44.690200,14.30,235.78,0.001027678500,15.07,12.28,20.49,170.29,94.90,81.48,161.61,138.75,231.59
19,201706,201605,0,13,19.80,198.86,8.77,44.303800,13.83,222.73,0.001052142700,14.24,12.25,21.07,162.38,97.09,86.01,157.66,139.67,240.16
19,201707,201605,0,14,19.80,198.86,8.33,42.072000,13.21,220.90,0.001013438900,13.63,12.09,22.20,163.63,96.93,88.71,158.60,145.16,266.46
19,201708,201605,0,15,19.80,198.86,8.15,41.159200,12.38,211.60,0.000991734600,13.07,11.08,15.77,160.41,94.74,84.77,151.97,135.98,193.51
20,201606,201606,1,0,26.81,204.19,26.81,100.000000,23.73,182.30,0.002206107500,26.75,20.54,56.48,99.75,88.74,76.80,88.51,76.61,210.63
20,201607,201606,0,1,26.81,204.19,14.80,55.209600,20.59,191.25,0.001824320300,23.52,18.72,26.28,158.91,87.53,79.59,139.09,126.48,177.54
20,201608,201606,0,2,26.81,204.19,13.19,49.188300,17.30,174.95,0.001675911600,20.16,15.75,23.42,152.88,85.81,78.09,131.19,119.38,177.53
20,201609,201606,0,3,26.81,204.19,12.22,45.557900,15.64,168.55,0.001572078700,19.21,14.22,28.22,157.27,81.39,74.02,128.01,116.41,230.99
20,201610,201606,0,4,26.81,204.19,12.41,46.295700,16.72,197.33,0.001435929900,19.72,15.19,36.86,158.82,84.81,77.02,134.70,122.33,296.92
20,201611,201606,0,5,26.81,204.19,12.27,45.749700,16.42,193.64,0.001437201000,18.65,14.26,61.02,152.01,88.08,76.49,133.88,116.27,497.46
20,201612,201606,0,6,26.81,204.19,12.34,46.020300,18.52,237.22,0.001322854100,18.44,15.04,50.02,149.42,100.44,81.59,150.07,121.91,405.34
20,201701,201606,0,7,26.81,204.19,11.19,41.735500,15.21,202.51,0.001272750800,15.88,12.77,24.92,141.87,95.81,80.43,135.92,114.11,222.67
20,201702,201606,0,8,26.81,204.19,11.48,42.827600,15.56,194.83,0.001353515300,16.90,13.36,41.87,147.14,92.10,79.07,135.52,116.34,364.61
20,201703,201606,0,9,26.81,204.19,12.02,44.815000,18.20,245.71,0.001255398900,19.64,15.32,47.31,163.42,92.70,78.04,151.49,127.53,393.74
20,201704,201606,0,10,26.81,204.19,11.45,42.699700,15.88,210.78,0.001276282900,17.54,13.62,35.90,153.21,90.50,77.65,138.66,118.97,313.55
20,201705,201606,0,11,26.81,204.19,11.24,41.922500,17.05,235.78,0.001225696300,18.75,14.74,25.79,166.84,90.94,78.57,151.72,131.09,229.45
20,201706,201606,0,12,26.81,204.19,11.41,42.571800,17.13,222.73,0.001303329800,18.48,15.36,27.46,161.90,92.69,83.11,150.07,134.55,240.55
20,201707,201606,0,13,26.81,204.19,10.79,40.254800,16.15,220.90,0.001238858500,17.57,14.94,27.67,162.78,91.92,85.02,149.62,138.38,256.35
20,201708,201606,0,14,26.81,204.19,10.46,39.010200,15.37,211.60,0.001230499600,16.76,13.80,20.13,160.28,91.65,82.31,146.90,131.93,192.48
21,201607,201607,1,0,26.54,209.47,26.54,100.000000,25.93,191.25,0.002297894700,26.02,22.92,33.80,98.03,99.67,88.08,97.70,86.35,127.33
21,201608,201607,0,1,26.54,209.47,14.06,52.981500,18.14,174.95,0.001757313000,21.15,16.64,25.31,150.38,85.79,78.67,129.00,118.30,179.99
21,201609,201607,0,2,26.54,209.47,12.38,46.645800,15.83,168.55,0.001591046200,18.86,14.53,28.52,152.35,83.89,77.01,127.81,117.33,230.33
21,201610,201607,0,3,26.54,209.47,12.59,47.445800,16.91,197.33,0.001452078400,19.04,15.38,37.36,151.16,88.82,80.79,134.27,122.13,296.66
21,201611,201607,0,4,26.54,209.47,12.37,46.601100,16.50,193.64,0.001443801300,18.49,14.48,63.80,149.46,89.24,78.32,133.38,117.05,515.76
21,201612,201607,0,5,26.54,209.47,12.51,47.142700,19.05,237.22,0.001360943000,18.33,15.63,52.94,146.51,103.92,85.26,152.25,124.92,423.07
21,201701,201607,0,6,26.54,209.47,11.39,42.899000,15.69,202.51,0.001312763700,15.91,13.22,28.23,139.74,98.59,83.07,137.77,116.08,247.90
21,201702,201607,0,7,26.54,209.47,11.57,43.589700,16.12,194.83,0.001402278700,16.71,13.96,45.89,144.44,96.47,83.52,139.34,120.63,396.64
21,201703,201607,0,8,26.54,209.47,12.03,45.309100,18.57,245.71,0.001281018200,19.21,15.84,48.27,159.69,96.72,82.46,154.44,131.67,401.34
21,201704,201607,0,9,26.54,209.47,11.49,43.296600,16.34,210.78,0.001313255900,17.34,14.12,37.81,150.89,94.20,81.42,142.14,122.85,328.96
21,201705,201607,0,10,26.54,209.47,11.15,42.009500,17.13,235.78,0.001231300400,18.22,14.95,26.06,163.39,94.03,82.03,153.64,134.04,233.66
21,201706,201607,0,11,26.54,209.47,11.17,42.079100,17.19,222.73,0.001307950100,18.00,15.50,27.83,161.18,95.49,86.12,153.91,138.80,249.12
21,201707,201607,0,12,26.54,209.47,11.27,42.456800,17.14,220.90,0.001315081800,18.26,15.95,28.37,162.02,93.89,87.38,152.12,141.57,251.74
21,201708,201607,0,13,26.54,209.47,10.81,40.727500,16.09,211.60,0.001288244700,17.20,14.57,20.73,159.12,93.51,84.72,148.80,134.81,191.77
22,201608,201608,1,0,22.85,214.01,22.85,100.000000,20.39,174.95,0.001975183300,21.41,17.93,35.92,93.68,95.25,83.74,89.23,78.44,157.17
22,201609,201608,0,1,22.85,214.01,12.33,53.947800,15.88,168.55,0.001596361800,19.86,14.46,27.79,161.10,79.94,72.78,128.79,117.25,225.38
22,201610,201608,0,2,22.85,214.01,11.78,51.546800,15.94,197.33,0.001368639500,18.89,14.38,35.47,160.31,84.39,76.16,135.29,122.09,301.12
22,201611,201608,0,3,22.85,214.01,11.41,49.942300,15.60,193.64,0.001365416800,17.78,13.54,57.41,155.77,87.76,76.17,136.70,118.65,503.00
22,201612,201608,0,4,22.85,214.01,11.22,49.076500,17.29,237.22,0.001235051600,17.05,14.12,47.24,151.99,101.42,82.85,154.15,125.93,421.21
22,201701,201608,0,5,22.85,214.01,10.07,44.055200,14.00,202.51,0.001171130400,14.47,11.66,23.77,143.70,96.73,80.60,139.01,115.83,236.06
22,201702,201608,0,6,22.85,214.01,10.29,45.024800,14.47,194.83,0.001258155500,15.55,12.40,40.18,151.16,93.00,79.72,140.58,120.51,390.49
22,201703,201608,0,7,22.85,214.01,10.50,45.959800,16.54,245.71,0.001140393900,17.48,13.97,43.59,166.41,94.60,79.94,157.43,133.04,414.97
22,201704,201608,0,8,22.85,214.01,10.12,44.263000,14.48,210.78,0.001163979200,15.86,12.47,33.21,156.82,91.27,78.59,143.13,123.25,328.27
22,201705,201608,0,9,22.85,214.01,9.70,42.462200,15.00,235.78,0.001078295000,16.15,12.92,21.52,166.42,92.90,80.01,154.61,133.16,221.76
22,201706,201608,0,10,22.85,214.01,9.57,41.896600,14.57,222.73,0.001108275700,15.48,13.03,23.12,161.63,94.12,84.22,152.14,136.12,241.42
22,201707,201608,0,11,22.85,214.01,9.42,41.238600,14.56,220.90,0.001116840700,15.49,13.32,25.15,164.33,94.01,86.00,154.48,141.33,266.89
22,201708,201608,0,12,22.85,214.01,9.33,40.817300,13.85,211.60,0.001109273700,14.91,12.52,18.07,159.87,92.88,83.92,148.49,134.17,193.72
23,201609,201609,1,0,27.14,219.41,27.14,100.000000,22.78,168.55,0.002290144300,27.07,19.89,48.78,99.76,84.14,73.47,83.94,73.29,179.74
23,201610,201609,0,1,27.14,219.41,16.84,62.049200,21.63,197.33,0.001857286700,27.88,19.84,55.08,165.54,77.59,71.19,128.44,117.85,327.09
23,201611,201609,0,2,27.14,219.41,15.75,58.034400,20.59,193.64,0.001802158100,25.17,18.08,85.64,159.80,81.83,71.86,130.76,114.83,543.76
23,201612,201609,0,3,27.14,219.41,15.26,56.216600,22.36,237.22,0.001597062200,23.18,18.31,64.96,151.95,96.44,78.98,146.55,120.01,425.81
23,201701,201609,0,4,27.14,219.41,13.60,50.131200,17.75,202.51,0.001485389500,19.39,14.89,32.02,142.56,91.53,76.80,130.48,109.48,235.34
23,201702,201609,0,5,27.14,219.41,13.58,50.024300,18.21,194.83,0.001583582700,20.30,15.72,52.24,149.55,89.68,77.45,134.12,115.82,384.78
23,201703,201609,0,6,27.14,219.41,13.95,51.399800,20.78,245.71,0.001432862600,23.36,17.65,58.35,167.47,88.94,75.57,148.95,126.56,418.29
23,201704,201609,0,7,27.14,219.41,13.03,48.016900,17.73,210.78,0.001425306900,20.24,15.26,42.23,155.30,87.61,75.42,136.06,117.12,324.06
23,201705,201609,0,8,27.14,219.41,12.48,45.975500,18.80,235.78,0.001351150400,21.27,16.28,29.72,170.44,88.40,76.57,150.68,130.51,238.17
23,201706,201609,0,9,27.14,219.41,12.32,45.382500,17.92,222.73,0.001363120600,19.89,16.02,31.46,161.51,90.07,80.54,145.48,130.08,255.43
23,201707,201609,0,10,27.14,219.41,11.48,42.301000,16.73,220.90,0.001283558000,18.49,15.42,31.09,161.07,90.49,83.39,145.76,134.32,270.81
23,201708,201609,0,11,27.14,219.41,11.27,41.533000,16.04,211.60,0.001284520200,17.83,14.49,24.01,158.19,89.96,81.26,142.31,128.54,212.98
24,201610,201610,1,0,34.79,226.33,34.79,100.000000,32.02,197.33,0.002749246500,34.90,27.79,82.85,100.32,91.73,79.62,92.03,79.88,238.16
24,201611,201610,0,1,34.79,226.33,21.14,60.779600,27.18,193.64,0.002378849900,32.20,23.48,120.49,152.31,84.41,72.91,128.56,111.06,569.84
24,201612,201610,0,2,34.79,226.33,20.11,57.795600,28.96,237.22,0.002068856900,29.50,23.58,89.29,146.72,98.18,79.94,144.05,117.29,444.08
24,201701,201610,0,3,34.79,226.33,17.66,50.777300,22.86,202.51,0.001912816200,24.07,19.06,45.38,136.25,94.98,79.20,129.41,107.90,256.92
24,201702,201610,0,4,34.79,226.33,17.53,50.398100,23.12,194.83,0.002011126800,25.06,19.79,69.36,142.91,92.29,78.98,131.89,112.87,395.62
24,201703,201610,0,5,34.79,226.33,18.06,51.911000,26.95,245.71,0.001858365600,28.80,22.63,74.76,159.48,93.56,78.59,149.21,125.34,413.97
24,201704,201610,0,6,34.79,226.33,16.61,47.740200,22.55,210.78,0.001813183000,24.50,19.32,52.93,147.49,92.07,78.86,135.80,116.32,318.70
24,201705,201610,0,7,34.79,226.33,15.56,44.741000,22.96,235.78,0.001649816500,24.90,19.83,35.21,159.98,92.19,79.65,147.49,127.41,226.22
24,201706,201610,0,8,34.79,226.33,15.34,44.104000,22.27,222.73,0.001694366900,23.78,19.96,37.53,154.96,93.67,83.94,145.15,130.07,244.60
24,201707,201610,0,9,34.79,226.33,14.35,41.256500,20.83,220.90,0.001598263500,22.58,19.19,37.69,157.35,92.26,84.99,145.17,133.74,262.59
24,201708,201610,0,10,34.79,226.33,14.10,40.532300,19.97,211.60,0.001599254400,21.40,17.83,27.68,151.74,93.33,83.33,141.63,126.45,196.33
25,201611,201611,1,0,38.13,233.91,38.13,100.000000,34.57,193.64,0.003025089800,35.44,28.36,168.72,92.96,97.53,80.02,90.66,74.38,442.52
25,201612,201611,0,1,38.13,233.91,23.28,61.060000,33.79,237.22,0.002413588900,33.39,27.22,100.14,143.41,101.20,81.52,145.13,116.90,430.13
25,201701,201611,0,2,38.13,233.91,19.59,51.383800,25.66,202.51,0.002147296400,26.08,21.24,50.47,133.11,98.40,81.46,130.98,108.43,257.60
