MONATE_SEIT_EINFUEHRUNG_PROGRAMM_KOHORTE,MONAT,monat_jahr,monat_monat,monat_jahreszeit,KOHORTE,kohorte_jahr,kohorte_monat,kohorte_jahreszeit,ERSTER_MONAT_KOHORTE_FG,MONATE_SEIT_EXISTENZ_KOHORTE,KOHORTENGROESSE_INDEXIERT,KOHORTENGROESSE_KUMULIERT_INDEXIERT,IDENTIFIZIERTE_KUNDEN_INDEXIERT,RETENTIONRATE,UMSATZ_INDEXIERT,MONATLICHER_UMSATZ_INDEXIERT,UMSATZANTEIL_KOHORTE,ANZ_BONS_INDEXIERT,ABVERKAUF_INDEXIERT,RABATT_INDEXIERT,FREQUENZ_INDEXIERT,DURCHSCHNITTSBON_INDEXIERT,STUECKBON_INDEXIERT,UMSATZ_JE_KUNDE_INDEXIERT,ABVERKAUF_JE_KUNDE_INDEXIERT,RABATT_JE_KUNDE_INDEXIERT
26,201702,2017,2,Winter,201612,2016,12,Winter,0,2,40.21,241.9,20.25,50.3575,26.57,194.83,0.0023106602,26.81,22.22,74.35,132.37,99.11,82.87,131.19,109.7,367.12
26,201703,2017,3,Frühling,201612,2016,12,Winter,0,3,40.21,241.9,20.49,50.9446,30.14,245.71,0.0020782749,29.96,24.71,74.42,146.25,100.58,82.49,147.09,120.64,363.27
26,201704,2017,4,Frühling,201612,2016,12,Winter,0,4,40.21,241.9,18.29,45.4867,24.9,210.78,0.002001649,25.11,20.72,51.6,137.26,99.16,82.52,136.11,113.27,282.08
26,201705,2017,5,Frühling,201612,2016,12,Winter,0,5,40.21,241.9,16.62,41.3376,24.76,235.78,0.0017798549,24.91,20.97,33.25,149.84,99.42,84.2,148.97,126.16,200.03
26,201706,2017,6,Sommer,201612,2016,12,Winter,0,6,40.21,241.9,16.35,40.6553,23.81,222.73,0.0018112879,23.9,20.94,33.99,146.17,99.62,87.63,145.61,128.09,207.92
26,201707,2017,7,Sommer,201612,2016,12,Winter,0,7,40.21,241.9,15.58,38.7398,22.39,220.9,0.0017172639,22.49,20.28,35.79,144.39,99.52,90.18,143.69,130.2,229.74
26,201708,2017,8,Sommer,201612,2016,12,Winter,0,8,40.21,241.9,15.05,37.4246,21.3,211.6,0.0017061015,21.68,18.74,26.36,144.02,98.28,86.44,141.55,124.49,175.12
27,201701,2017,1,Winter,201701,2017,1,Winter,1,0,24.23,246.72,24.23,100.0,21.92,202.51,0.0018340342,20.09,17.2,49.07,82.91,109.11,85.61,90.46,70.97,202.5
27,201702,2017,2,Winter,201701,2017,1,Winter,0,1,24.23,246.72,13.4,55.3076,17.47,194.83,0.0015194534,17.98,14.59,47.19,134.16,97.17,81.16,130.36,108.89,352.1
27,201703,2017,3,Frühling,201701,2017,1,Winter,0,2,24.23,246.72,12.86,53.0866,18.42,245.71,0.0012706232,18.74,15.12,43.99,145.73,98.29,80.67,143.23,117.55,341.98
27,201704,2017,4,Frühling,201701,2017,1,Winter,0,3,24.23,246.72,11.65,48.0893,15.56,210.78,0.0012508879,16.06,13.01,29.63,137.84,96.87,81.01,133.53,111.67,254.25
27,201705,2017,5,Frühling,201701,2017,1,Winter,0,4,24.23,246.72,10.36,42.7382,15.25,235.78,0.0010959627,15.43,12.89,19.74,149.0,98.83,83.55,147.25,124.48,190.6
27,201706,2017,6,Sommer,201701,2017,1,Winter,0,5,24.23,246.72,10.13,41.8019,14.64,222.73,0.001114167,14.64,12.77,19.46,144.52,100.04,87.21,144.58,126.03,192.13
27,201707,2017,7,Sommer,201701,2017,1,Winter,0,6,24.23,246.72,9.49,39.1835,13.73,220.9,0.0010534008,13.95,12.35,20.54,146.96,98.41,88.49,144.63,130.04,216.35
27,201708,2017,8,Sommer,201701,2017,1,Winter,0,7,24.23,246.72,9.17,37.8606,13.01,211.6,0.0010417071,13.32,11.42,15.07,145.18,97.67,85.75,141.79,124.49,164.29
28,201702,2017,2,Winter,201702,2017,2,Winter,1,0,26.84,252.06,26.84,100.0,24.28,194.83,0.0021114852,22.78,19.36,74.11,84.9,106.56,84.97,90.47,72.14,276.17
28,201703,2017,3,Frühling,201702,2017,2,Winter,0,1,26.84,252.06,15.14,56.4266,21.13,245.71,0.0014568988,22.12,17.22,49.2,146.08,95.5,77.84,139.51,113.71,324.92
28,201704,2017,4,Frühling,201702,2017,2,Winter,0,2,26.84,252.06,13.06,48.6704,16.92,210.78,0.0013605521,17.87,14.02,32.99,136.82,94.7,78.46,129.57,107.36,252.61
28,201705,2017,5,Frühling,201702,2017,2,Winter,0,3,26.84,252.06,11.6,43.2244,16.43,235.78,0.0011806336,17.29,13.92,20.15,149.09,94.99,80.46,141.62,119.96,173.68
28,201706,2017,6,Sommer,201702,2017,2,Winter,0,4,26.84,252.06,10.93,40.7324,15.14,222.73,0.0011516328,15.58,13.14,20.02,142.51,97.17,84.36,138.48,120.21,183.18
28,201707,2017,7,Sommer,201702,2017,2,Winter,0,5,26.84,252.06,10.18,37.9454,14.11,220.9,0.0010826413,14.53,12.72,21.33,142.73,97.1,87.49,138.6,124.87,209.47
28,201708,2017,8,Sommer,201702,2017,2,Winter,0,6,26.84,252.06,9.75,36.3185,13.59,211.6,0.001088238,13.82,11.92,13.84,141.79,98.33,86.22,139.43,122.26,142.0
29,201703,2017,3,Frühling,201703,2017,3,Frühling,1,0,27.83,257.59,27.83,100.0,25.51,245.71,0.0017590068,24.07,19.86,68.64,86.49,105.95,82.48,91.64,71.34,246.62
29,201704,2017,4,Frühling,201703,2017,3,Frühling,0,1,27.83,257.59,13.89,49.9171,16.97,210.78,0.0013644205,18.48,14.21,31.4,133.03,91.82,76.88,122.16,102.28,225.99
29,201705,2017,5,Frühling,201703,2017,3,Frühling,0,2,27.83,257.59,12.11,43.524,15.98,235.78,0.001148365,17.06,13.55,20.95,140.81,93.67,79.46,131.9,111.89,172.91
29,201706,2017,6,Sommer,201703,2017,3,Frühling,0,3,27.83,257.59,11.63,41.7895,14.98,222.73,0.0011393234,15.67,13.02,19.01,134.71,95.57,83.1,128.75,111.95,163.45
29,201707,2017,7,Sommer,201703,2017,3,Frühling,0,4,27.83,257.59,10.46,37.5669,13.84,220.9,0.0010614296,14.66,12.52,20.8,140.19,94.4,85.38,132.33,119.69,198.93
29,201708,2017,8,Sommer,201703,2017,3,Frühling,0,5,27.83,257.59,9.95,35.7661,12.78,211.6,0.0010236226,13.54,11.25,13.56,136.02,94.4,83.06,128.4,112.98,136.19
30,201704,2017,4,Frühling,201704,2017,4,Frühling,1,0,20.29,261.63,20.29,100.0,17.92,210.78,0.0014403222,17.22,14.14,34.72,84.9,104.02,82.08,88.31,69.68,171.13
30,201705,2017,5,Frühling,201704,2017,4,Frühling,0,1,20.29,261.63,10.04,49.4733,13.35,235.78,0.000959606,14.79,11.37,16.37,147.37,90.27,76.86,133.03,113.28,163.07
30,201706,2017,6,Sommer,201704,2017,4,Frühling,0,2,20.29,261.63,9.09,44.8179,11.75,222.73,0.0008935925,12.71,10.35,14.62,139.82,92.39,81.41,129.18,113.83,160.77
30,201707,2017,7,Sommer,201704,2017,4,Frühling,0,3,20.29,261.63,8.29,40.8648,10.79,220.9,0.0008277616,11.7,9.79,15.15,141.15,92.22,83.63,130.16,118.04,182.76
30,201708,2017,8,Sommer,201704,2017,4,Frühling,0,4,20.29,261.63,7.77,38.303,10.04,211.6,0.0008041749,10.84,8.93,11.19,139.53,92.62,82.35,129.23,114.9,144.02
31,201705,2017,5,Frühling,201705,2017,5,Frühling,1,0,18.06,265.22,18.06,100.0,16.77,235.78,0.0012050909,16.58,13.94,20.85,91.79,101.16,84.1,92.86,77.2,115.46
31,201706,2017,6,Sommer,201705,2017,5,Frühling,0,1,18.06,265.22,9.38,51.943,12.09,222.73,0.0009200293,13.01,10.65,13.43,138.67,92.97,81.88,128.92,113.55,143.16
31,201707,2017,7,Sommer,201705,2017,5,Frühling,0,2,18.06,265.22,7.88,43.6596,10.38,220.9,0.0007959532,11.3,9.36,13.33,143.32,91.83,82.82,131.61,118.7,169.04
31,201708,2017,8,Sommer,201705,2017,5,Frühling,0,3,18.06,265.22,7.42,41.103,9.41,211.6,0.0007539101,10.25,8.34,8.88,138.08,91.86,81.34,126.84,112.32,119.68
32,201706,2017,6,Sommer,201706,2017,6,Sommer,1,0,18.36,268.87,18.36,100.0,17.18,222.73,0.0013072821,16.83,14.58,21.91,91.68,102.09,86.6,93.6,79.4,119.33
32,201707,2017,7,Sommer,201706,2017,6,Sommer,0,1,18.36,268.87,9.45,51.4585,12.46,220.9,0.0009557239,14.2,11.53,17.88,150.29,87.75,81.22,131.88,122.07,189.29
32,201708,2017,8,Sommer,201706,2017,6,Sommer,0,2,18.36,268.87,8.4,45.7824,10.61,211.6,0.0008497679,11.97,9.54,10.59,142.39,88.66,79.75,126.25,113.56,125.99
33,201707,2017,7,Sommer,201707,2017,7,Sommer,1,0,17.49,272.35,17.49,100.0,16.66,220.9,0.0012782216,16.43,14.78,23.76,93.91,101.44,89.95,95.27,84.48,135.82
33,201708,2017,8,Sommer,201707,2017,7,Sommer,0,1,17.49,272.35,8.54,48.8235,10.6,211.6,0.0008490454,12.24,9.5,11.85,143.33,86.62,77.64,124.15,111.29,138.76
34,201708,2017,8,Sommer,201708,2017,8,Sommer,1,0,15.13,275.36,15.13,100.0,13.52,211.6,0.0010823539,13.68,11.57,14.28,90.44,98.76,84.57,89.32,76.49,94.35
